genotype,day,date,temp,food,pheromone,neuron,cell.ID,ID,area,mean,mode,min,max,IntDen,Median,RawIntDen,notes,exp_time,rescaledASI,medianASI,medianASJ,rescaledASJ
mg360,5,6_17_16,27,OP50,0,ASI,670,96,1.289,3346.366,3345,3100,3492,4314.365,3353,411603,,,,,,
mg360,5,6_17_16,27,OP50,0,ASJ,671,96,0.493,1188.511,1164,1142,1249,585.517,1186,55860,,,,,,
mg360,5,6_17_16,27,NGM,0,ASI,672,97,2.82,1208.052,1207,948,1358,3406.248,1228,324966,,,,,,
mg360,5,6_17_16,27,NGM,0,ASJ,673,97,2.327,686.901,714,559,754,1598.4,699,152492,,,,,,
mg360,5,6_17_16,27,NGM,0,ASI,674,97,1.876,1463.978,1550,1206,1593,2746.792,1484,262052,,,,,,
mg360,5,6_17_16,27,NGM,0,ASJ,675,97,1.803,527.436,528,466,567,950.904,531,90719,,,,,,
mg360,5,6_17_16,27,NGM,0,ASI,676,98,1.614,1038.279,1021,908,1115,1675.997,1042,159895,,,,,,
mg360,5,6_17_16,27,NGM,0,ASJ,677,98,1.122,379.514,379,349,406,425.647,379,40608,,,,,,
mg360,5,6_17_16,27,NGM,0,ASI,678,98,1.363,957.469,917,838,1043,1304.688,962,124471,,,,,,
mg360,5,6_17_16,27,NGM,0,ASJ,679,98,1.059,348.693,350,329,372,369.15,349,35218,,,,,,
mg360,5,6_17_16,27,NGM,0,ASI,680,99,1.499,1263.238,1270,1089,1365,1893.475,1270,180643,,,,,,
mg360,5,6_17_16,27,NGM,0,ASJ,681,99,1.038,663.162,667,615,706,688.166,665,65653,,,,,,
mg360,5,6_17_16,27,NGM,0,ASI,682,99,1.3,1000.774,1022,817,1164,1300.757,1015,124096,,,,,,
mg360,5,6_17_16,27,NGM,0,ASJ,683,99,1.31,691.136,707,627,746,905.549,696,86392,,,,,,
mg360,5,6_17_16,27,NGM,0,ASI,684,100,0.933,2212.438,2025,1966,2443,2063.951,2225,196907,,,,,,
mg360,5,6_17_16,27,NGM,0,ASJ,685,100,1.069,878.206,839,823,925,938.934,878,89577,,,,,,
mg360,5,6_17_16,27,NGM,0,ASI,686,100,1.583,2015.603,2059,1851,2157,3190.217,2024,304356,,,,,,
mg360,5,6_17_16,27,NGM,0,ASJ,687,100,0.765,729.178,731,665,794,557.949,733,53230,,,,,,
mg360,5,6_17_16,27,NGM,0,ASI,688,101,1.845,1773.79,1815,1382,1968,3272.3,1801,312187,,,,,,
mg360,5,6_17_16,27,NGM,0,ASJ,689,101,1.761,573.875,585,514,619,1010.567,579,96411,,,,,,
mg360,5,6_17_16,27,NGM,0,ASI,690,101,2.966,1774.742,1867,1350,2023,5264.535,1812,502252,,,,,,
mg360,5,6_17_16,27,NGM,0,ASJ,691,101,1.426,587.522,581,533,630,837.532,588,79903,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASI,692,102,2.044,1869.344,1934,1564,2103,3820.868,1885,364522,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASJ,693,102,0.964,1017.37,1021,951,1079,981.081,1020,93598,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASI,694,102,1.415,2069.119,1959,1806,2239,2927.908,2077,279331,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASJ,695,102,0.891,932.024,931,849,995,830.394,934,79222,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASI,696,103,1.656,1909.873,1974,1579,2113,3163.006,1930,301760,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASJ,697,103,0.839,513.2,516,478,548,430.343,513,41056,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASI,698,103,1.604,1228.065,1239,1074,1326,1969.478,1241,187894,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASJ,699,103,0.744,595.127,601,553,627,442.9,597,42254,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASI,700,104,1.834,2400.611,2314,2048,2637,4403.503,2404,420107,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASJ,701,104,0.975,672.29,689,609,716,655.357,674,62523,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASI,702,104,1.363,2212.308,2279,1658,2451,3014.583,2263,287600,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASJ,703,104,1.226,742.863,731,698,784,911.031,744,86915,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASI,704,105,1.111,1801.274,1779,1634,1909,2001.354,1808,190935,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASJ,705,105,1.436,904.599,908,790,978,1299.017,908,123930,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASI,706,105,1.698,1523.475,1559,1363,1664,2586.954,1519,246803,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASJ,707,105,1.96,576.273,584,522,619,1129.557,579,107763,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASI,708,106,0.65,1895.613,1767,1692,2074,1231.912,1899,117528,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASJ,709,106,1.279,640.426,632,579,676,818.969,643,78132,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASI,710,106,1.237,2644.508,2601,2424,2836,3270.885,2650,312052,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASJ,711,106,2.086,567.472,558,518,606,1183.685,569,112927,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASI,712,107,1.656,1264.456,1299,1143,1359,2094.108,1267,199784,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASJ,713,107,0.639,692.262,705,627,722,442.628,695,42228,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASI,714,107,1.698,1060.031,1039,906,1175,1799.997,1063,171725,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASJ,715,107,1.226,604.051,605,566,637,740.795,604,70674,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASI,716,108,1.593,2029.599,2039,1735,2200,3233.643,2046,308499,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASJ,717,108,1.258,807.075,845,678,896,1015.158,831,96849,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASI,718,108,1.499,1999.399,1949,1818,2115,2996.91,2001,285914,,,,,,
mg360,5,6_17_16,27,NGM+Leucine,0,ASJ,719,108,1.363,627.946,614,574,679,855.666,628,81633,,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,720,22,2.453,1606.188,1546,1396,1798,3939.586,1606,375848,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,721,22,1.73,1063.533,1092,929,1161,1839.388,1074,175483,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,722,22,1.667,1592.239,1659,1343,1728,2653.65,1614,253166,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,723,21,2.568,946.755,906,766,1059,2431.32,959,231955,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,724,21,1.226,1205.803,1228,1014,1275,1478.77,1225,141079,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,725,21,2.159,1159.228,1158,965,1273,2503.079,1165,238801,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,726,20,1.373,1704.901,1753,1421,1873,2341.039,1730,223342,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,727,20,0.996,1948.432,1937,1706,2072,1940.203,1953,185101,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,728,20,2.013,929.281,931,845,1009,1870.194,932,178422,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,729,20,2.096,811.705,816,731,882,1701.636,816,162341,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,730,19,1.3,892.169,869,818,963,1159.598,893,110629,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,731,19,1.709,928.387,921,839,1008,1586.188,929,151327,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,732,19,1.373,408.076,406,380,434,560.339,409,53458,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,733,19,1.216,729.595,738,685,769,887.111,733,84633,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,734,16,1.908,1832.154,1819,1577,1959,3495.197,1843,333452,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,735,16,1.153,2578.364,2577,2347,2744,2972.865,2584,283620,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,736,16,1.803,1030.366,1021,877,1114,1857.627,1031,177223,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,737,16,0.776,1456.716,1490,1384,1530,1129.913,1458,107797,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,738,15,1.583,1282.371,1335,1103,1374,2029.686,1292,193638,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,739,15,1.216,1863.638,1858,1706,1983,2265.989,1867,216182,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,740,15,1.101,1064.257,1065,1001,1129,1171.316,1068,111747,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,741,15,0.723,276.13,275,264,290,199.711,276,19053,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,742,14,1.321,923.595,925,812,1008,1219.805,929,116373,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,743,14,1.006,808.562,850,749,865,813.623,808,77622,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,744,14,0.954,825.747,807,706,913,787.638,827,75143,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,745,14,0.734,630.014,614,563,686,462.26,631,44101,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,746,13,1.237,889.627,859,800,951,1100.344,896,104976,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,747,13,1.3,837.54,827,774,898,1088.594,839,103855,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,748,13,1.3,626.185,641,562,669,813.885,629,77647,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,749,13,0.66,622.524,633,570,665,411.088,625,39219,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,750,12,1.992,1354.053,1424,1022,1473,2696.668,1371,257270,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,751,12,1.101,1181.724,1183,1018,1288,1300.6,1187,124081,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,752,12,1.321,1025.873,1058,891,1100,1354.885,1037,129260,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,753,12,0.88,605.702,620,523,646,533.307,612,50879,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,754,11,0.629,1515,1559,1416,1598,952.801,1524,90900,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,755,11,1.038,902.222,893,814,958,936.24,905,89320,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,756,11,1.205,789.113,795,738,831,951.208,790,90748,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,757,11,1.132,711.528,710,653,751,805.478,713,76845,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,758,10,1.562,925.872,975,814,999,1446.025,932,137955,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,759,10,1.688,1350.099,1363,1224,1466,2278.4,1353,217366,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,760,10,1.656,980.291,812,791,1176,1623.493,968,154886,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,761,10,1.572,582.267,590,525,620,915.486,585,87340,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,762,9,1.635,1300.532,1361,1099,1445,2126.591,1319,202883,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,763,9,1.541,1403.163,1362,1233,1523,2162.041,1421,206265,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,764,9,1.342,1093.25,1074,989,1175,1466.789,1096,139936,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,765,9,1.373,777.137,796,697,828,1067.106,779,101805,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,766,8,1.792,1533.731,1610,1328,1678,2749.056,1534,262268,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,767,8,1.122,1275.206,1326,1148,1375,1430.218,1284,136447,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,768,8,1.226,1061.085,1090,973,1129,1301.291,1063,124147,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,769,8,0.744,757.93,743,714,802,564.06,757,53813,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,770,7,1.656,892.291,857,752,975,1477.754,900,140982,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,771,7,1.048,1251.06,1258,1069,1351,1311.344,1259,125106,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,772,7,1.562,829.47,809,762,883,1295.463,833,123591,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,773,7,1.027,833.398,850,786,867,856.085,835,81673,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,774,6,1.824,1779.506,1793,1524,1930,3245.54,1793,309634,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,775,6,1.52,1265.8,1317,1126,1345,1923.851,1278,183541,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,776,6,1.509,1014.778,1026,875,1095,1531.693,1026,146128,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,777,6,,,,,,,,,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,778,5,1.268,2131.198,2230,1859,2390,2703.009,2154,257875,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,779,5,0.744,1201.437,1220,1131,1261,894.124,1209,85302,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,780,5,1.258,662.483,660,588,714,833.287,664,79498,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,781,5,1.279,637.262,638,592,676,814.923,638,77746,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,782,4,0.891,1033.859,1023,941,1106,921.125,1035,87878,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,783,4,1.247,1964.235,2008,1781,2168,2450.072,1967,233744,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,784,4,1.331,664.433,668,591,712,884.491,668,84383,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,785,4,0.996,899.2,913,826,949,895.402,904,85424,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,786,3,1.279,1491.262,1515,1312,1612,1907.007,1510,181934,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,787,3,1.908,1398.033,1387,1213,1555,2667.025,1391,254442,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,788,3,1.059,878.287,890,820,929,929.814,881,88707,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,789,3,1.415,595.97,582,549,632,843.328,593,80456,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,790,2,1.614,1620.987,1721,1278,1774,2616.608,1655,249632,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,791,2,2.222,1639.052,1747,1422,1804,3642.226,1652,347479,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,792,2,1.342,1266.742,1239,1108,1350,1699.56,1277,162143,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,793,2,,,,,,,,,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,794,1,1.048,1000.94,985,931,1053,1049.171,1003,100094,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASI,795,1,0.996,1308.821,1307,1219,1406,1303.293,1307,124338,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,796,1,1.258,536.708,526,469,571,675.084,539,64405,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50,0,ASJ,797,1,0.985,1232.723,1278,1130,1297,1214.596,1238,115876,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,798,1,1.415,820.763,851,711,904,1161.421,829,110803,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,799,1,1.111,818.5,804,714,871,909.417,822,86761,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,800,1,0.87,626.566,636,562,675,545.109,630,52005,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,801,1,1.216,689.578,694,647,735,838.454,690,79991,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,802,2,1.426,756.412,800,638,846,1078.29,767,102872,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,803,2,1.845,739.08,769,602,808,1363.459,742,130078,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,804,2,0.818,676.308,679,632,707,552.939,679,52752,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,805,2,1.394,514.744,516,474,545,717.599,516,68461,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,806,3,1.929,804.12,837,666,883,1550.875,808,147958,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,807,3,1.467,780.529,773,722,825,1145.395,784,109274,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,808,3,0.954,573.484,568,532,614,547.017,573,52187,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,809,3,1.226,457.06,453,427,487,560.528,457,53476,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,810,4,1.457,422.288,422,394,448,615.264,422,58698,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,811,4,2.044,460.533,456,415,511,941.313,460,89804,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,812,4,1.845,389.318,401,348,426,718.217,392,68520,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,813,4,0.818,309.923,304,295,327,253.388,311,24174,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,814,5,1.75,867.18,883,772,938,1517.972,875,144819,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,815,5,1.122,804.551,808,717,862,902.352,808,86087,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,816,5,0.765,516.151,510,485,544,394.946,516,37679,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,817,5,1.08,874.272,855,807,952,943.891,877,90050,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,818,6,1.541,1563.15,1592,1309,1730,2408.553,1593,229783,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,819,6,0.975,2110.71,2109,1966,2208,2057.547,2109,196296,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,820,6,1.09,1409.279,1383,1310,1516,1536.274,1410,146565,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,821,6,0.681,1046.138,1042,971,1119,712.756,1051,67999,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,822,7,2.61,747.414,766,651,844,1950.737,753,186106,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,823,7,2.641,827.845,807,734,893,2186.694,828,208617,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,824,7,0.901,613.919,610,579,646,553.411,613,52797,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,825,7,1.478,817.745,832,736,867,1208.579,822,115302,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,826,8,1.688,733.472,717,636,818,1237.792,734,118089,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,827,8,1.761,688.137,652,554,829,1211.776,682,115607,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,828,8,1.992,772.105,796,617,840,1537.689,787,146700,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,829,8,1.226,800.479,818,699,868,981.689,806,93656,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,830,9,0.86,2085.524,1893,1868,2254,1792.534,2116,171013,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,831,9,0.545,1440.096,1361,1288,1553,784.934,1452,74885,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,832,9,0.524,969.98,970,929,1006,508.36,970,48499,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,833,9,0.566,465.481,463,452,490,263.472,464,25136,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,834,10,0.975,1264.527,1316,1146,1344,1232.677,1268,117601,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,835,10,0.86,1016.671,1046,933,1080,873.841,1020,83367,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,836,10,1.446,1533.949,1640,1217,1709,2218.852,1562,211685,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,837,10,1.122,694.14,702,656,731,778.519,694,74273,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,838,11,3.207,1011.065,991,828,1151,3242.941,1015,309386,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,839,11,1.688,812.957,820,661,908,1371.929,822,130886,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,840,11,1.08,859.417,857,792,906,927.854,860,88520,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,841,11,0.839,566.188,561,524,597,474.776,566,45295,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,842,14,4.109,1290.408,1246,924,1488,5302.144,1313,505840,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,843,14,4.622,1457.678,1519,912,1734,6738.117,1509,642836,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,844,14,1.782,697.441,702,632,746,1242.782,699,118565,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,845,14,1.74,479.91,486,438,520,835.037,480,79665,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,846,15A,1.887,1780.194,1849,1241,2011,3358.755,1825,320435,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,847,15A,1.845,1428.023,1565,1095,1660,2634.427,1445,251332,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,848,15A,2.537,1095.07,1097,974,1185,2777.766,1097,265007,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,849,15A,1.457,925.273,946,824,981,1348.103,933,128613,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,850,15B,1.216,720.052,729,628,765,875.508,727,83526,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,851,15B,1.027,495.888,507,445,535,509.387,499,48597,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,852,15B,0.776,625.689,623,581,662,485.321,628,46301,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,853,15B,0.901,364.047,366,343,386,328.166,365,31308,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,854,16,2.296,1980.936,1836,1552,2181,4547.293,2007,433825,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASI,855,16,0.818,1474.359,1361,1313,1597,1205.414,1482,115000,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,856,16,1.048,1018.59,1045,936,1080,1067.672,1023,101859,mgIS40 contaminated,,,,,
mg360,6,6_30_16,27,OP50,0,ASJ,857,16,0.901,618.721,623,565,651,557.74,622,53210,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50-peptone,0,ASI,858,1,3.931,1154.192,1053,916,1347,4536.779,1159,432822,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50-peptone,0,ASI,859,1,1.792,1255.468,1203,1054,1387,2250.298,1270,214685,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50-peptone,0,ASJ,860,1,1.583,717.285,726,611,785,1135.29,726,108310,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50-peptone,0,ASJ,861,1,2.033,1235.206,1216,1094,1315,2511.768,1242,239630,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50-peptone,0,ASI,862,2,1.342,2508.32,2454,2185,2695,3365.358,2531,321065,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50-peptone,0,ASI,863,2,1.331,1856.15,1821,1665,2021,2470.899,1856,235731,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50-peptone,0,ASJ,864,2,1.782,793.212,786,727,841,1413.437,793,134846,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50-peptone,0,ASJ,865,2,1.048,1204.48,1198,1112,1283,1262.519,1206,120448,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50-peptone,0,ASI,866,3,2.736,1195.525,1218,921,1345,3270.676,1207,312032,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50-peptone,0,ASI,867,3,1.059,1075.386,1086,998,1135,1138.477,1082,108614,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50-peptone,0,ASJ,868,3,1.824,1102.626,1072,972,1203,2011.018,1109,191857,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50-peptone,0,ASJ,869,3,1.247,613.37,626,553,655,765.081,619,72991,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50-peptone,0,ASI,870,4,1.929,2350.245,2339,1904,2570,4532.828,2390,432445,mgIS40 contaminated,,,,,
mg360,6,6_30_16,25,OP50-peptone,0,ASI,871,4,1.75,2299.874,2364,1792,2580,4025.862,2350,384079,mgIS40 contaminated,,,,,
